name,phone,email,mc,dot,street,state,city,dot_apply_date,mc_appy_date,mc_grant_date,power_unit,driver_total,mcs_file_date
M&G TRUCKING LLC,(602) 877-4210,KAYMAS10@HOTMAIL.COM,1326399,3743933,7205 W MCDOWELL RD APT 1121,AZ,PHOENIX,14-OCT-21,10/19/2021,20211208,1,1,14-OCT-21
ELITE EXPRESS LLC,(505) 652-6888,VE-NUNEZ@HOTMAIL.COM,1331529,3751084,4245 S 67TH AVE,AZ,PHOENIX,25-OCT-21,10/28/2021,20211208,1,1,25-OCT-21
PINA TRANSPORT LLC,(602) 568-4374,PINATRANSPORT90@YAHOO.COM,1338770,3760792,6520 W BECKER LN,AZ,GLENDALE,08-NOV-21,11/12/2021,20211208,1,1,15-DEC-21
LEVI TRANSPORT LLC,(786) 339-2949,ERICYALI24@GMAIL.COM,1237378,3621711,8601 W CAMPBELL AVE,AZ,PHOENIX,27-APR-21,04/30/2021,20210608,1,1,09-JUN-21
LNA TRUCKING LLC,(480) 735-8829,LNATRUCKING18@GMAIL.COM,1242118,3628395,7424 W FAWN DR,AZ,LAVEEN,05-MAY-21,05/10/2021,20210608,1,1,24-MAY-21
M & Z LOGISTICS LLC,(928) 323-7440,JAHZMIROCK@HOTMAIL.COM,1243252,3629967,3509 S AVENUE A APT 1,AZ,YUMA,07-MAY-21,05/12/2021,20210608,1,2,07-MAY-21
BELTRAN EXPRESS LLC,(928) 210-3772,USAMEXICOBELTRAN653@HOTMAIL.COM,1245428,3633627,215 S 15TH AVE,AZ,YUMA,12-MAY-21,05/17/2021,20210608,1,1,06-AUG-21
NAVARRO TRANSPORT LLC,(480) 450-8766,ARTISTICPRODUCTIONZ@YAHOO.COM,1247223,3635518,2311 E HARTFORD AVE UNIT 25,AZ,PHOENIX,14-MAY-21,05/19/2021,20210608,1,1,15-JUN-21
RIVAS XPRESS LLC,(602) 721-0191,RIVASEXPRESS2021@GMAIL.COM,1171573,3525228,4518 W MYRTLE AVE,AZ,GLENDALE,20-NOV-20,11/25/2020,20210324,1,1,27-JUL-21
MIA EXPRESS LLC,(623) 866-9298,RACHELBOSANCU80@GMAIL.COM,1193550,3557360,27441 N BLACK CANYON HWY UNIT 107,AZ,PHOENIX,25-JAN-21,01/28/2021,20210324,1,1,14-SEP-21
TRESANC ENTERPRISES LLC,(602) 900-6294,TRESANCENTERPRISES@GMAIL.COM,1205112,3574365,248 E MONTEGO DR,AZ,CASA GRANDE,22-FEB-21,02/25/2021,20210324,1,1,12-JAN-22
SPRATT HAULING LLC,(520) 668-2979,SPRATTHAULINGLLC@GMAIL.COM,1206649,3576638,9978 E DEPOT DR,AZ,TUCSON,25-FEB-21,03/02/2021,20210324,1,1,21-SEP-21
BESS TRUCKING INCORPORATED,(317) 506-0647,BESSTRUCKING@GMAIL.COM,1209427,3580732,42119 W CENTENNIAL CT,AZ,MARICOPA,03-MAR-21,03/08/2021,20210324,1,1,15-MAR-21
M&L9 TRANSPORT CORPORATION,(520) 619-1368,TRANSPORTML9@GMAIL.COM,79556,3104757,123 PASEO MEXICO,AZ,RIO RICO,05-MAR-18,03/08/2021,20210324,1,2,22-JUN-21
GUTIERREZ TRANSPORT LLC,(813) 573-3772,GUTIERREZ.TRANSPORT.LLC@GMAIL.COM,1243680,3630564,9415 N 99TH AVE APT 2009,AZ,PEORIA,08-MAY-21,05/12/2021,20210907,1,1,04-DEC-21
EL BARBON TRUCKING LLC,(520) 840-6844,VICTORLAUREAN@GMAIL.COM,1263794,3658387,13665 W AVRA VIEW RD,AZ,TUCSON,15-JUN-21,06/18/2021,20210907,1,1,29-JUL-21
YARI TRUCKING LLC,(480) 797-1816,JUANHERRERA68@ICLOUD.COM,1265430,3650352,2705 N 88TH DR,AZ,PHOENIX,04-JUN-21,07/21/2021,20210907,1,1,04-JUN-21
EDUARDO SILVA,(928) 250-3178,EDUARDO.SILVA4.FREGOSO@GMAIL.COM,1289913,3694096,6825 S PASEO DE LAS AGUILAS,AZ,TUCSON,04-AUG-21,08/09/2021,20210907,1,1,23-AUG-21
DELUXE SERVICES HOTSHOT & TRANSPORT LLC,(602) 500-1864,DELUXESERVICESHS@GMAIL.COM,1292138,3697115,6228 S 122ND AVE,AZ,TOLLESON,09-AUG-21,08/12/2021,20210907,1,1,09-AUG-21
TGM TRUCKING LLC,(619) 551-8800,TGM_TRUCKING@ICLOUD.COM,1293026,3698350,8544 W BLOOMFIELD RD,AZ,PEORIA,10-AUG-21,08/13/2021,20210907,1,1,25-AUG-21
LOY TRUCKING LLC,(520) 429-9227,LOYTRUCKING@YAHOO.COM,1126866,3456471,2836 W VIA DEL SANTO,AZ,TUCSON,20-JUL-20,07/23/2020,20210518,1,2,11-MAR-21
V R A LOGISTICS LLC,(928) 580-1138,VRA.LOGISTICS1@GMAIL.COM,1194427,3558680,10528 E 37TH ST,AZ,YUMA,27-JAN-21,02/01/2021,20210518,1,1,04-NOV-21
CRYCOR INDUSTRIES LLC,(928) 581-9618,CRYSTAL@BORDERPRECASTINC.COM,1199837,3566506,4560 E 32ND ST,AZ,YUMA,09-FEB-21,02/12/2021,20210518,2,2,13-MAY-21
ALONSO TRUCKING LLC,(623) 632-8480,JORGELUISALONSO28@GMAIL.COM,1223327,3601254,7226 N 35TH AVE,AZ,PHOENIX,30-MAR-21,04/02/2021,20210518,1,1,30-MAR-21
G S LOGISTICAL,(602) 432-8626,JRM1080@YAHOO.COM,47842,3607849,3022 W VIA PERUGIA,AZ,PHOENIX,08-APR-21,04/13/2021,20210518,1,1,02-JUN-21
BERTJV TRANSPORTATION SERVICES LLC,(425) 322-9130,BERTJV7@GMAIL.COM,1114791,3436359,25772 W ELIZABETH AVE,AZ,BUCKEYE,04-JUN-20,06/09/2020,20210610,1,1,10-OCT-21
MPM FREIGHT MANAGEMENT LLC,(480) 888-5253,ARIZONAPEPPER@HOTMAIL.COM,1127055,3456776,363 W MYRTLE DRIVE,AZ,CHANDLER,21-JUL-20,05/25/2021,20210610,1,1,11-MAY-21
MPM FREIGHT MANAGEMENT LLC,(480) 888-5253,ARIZONAPEPPER@HOTMAIL.COM,1127055,3456776,363 W MYRTLE DRIVE,AZ,CHANDLER,21-JUL-20,05/25/2021,20210610,1,1,11-MAY-21
BRAVELANE LOGISTICS LLC,(602) 290-3372,BRAVELANELOGISTICS@GMAIL.COM,1243557,3630397,7013 W WOOD ST,AZ,PHOENIX,08-MAY-21,05/12/2021,20210610,3,6,16-NOV-21
BP TRUCKING LLC,(602) 350-0777,BPPROFESSIONAL2325@GMAIL.COM,1246916,3635116,2527 E TONTO LN,AZ,PHOENIX,14-MAY-21,05/19/2021,20210610,1,1,14-MAY-21
FLANNY'S FREIGHT & LOGISTICS SERVICE LLC,(480) 234-8596,DAWNFLANAGAN48@GMAIL.COM,1248766,3637645,456 E MAYFIELD DR,AZ,QUEEN CREEK,18-MAY-21,05/21/2021,20210610,1,3,20-MAY-21
DPN TRANSPORT LLC,(480) 501-3144,DPNTRANSPORTLLC@GMAIL.COM,1250087,3639561,36837 W MONDRAGONE LN,AZ,MARICOPA,20-MAY-21,05/25/2021,20210610,1,4,14-DEC-21
FREIGHTTURNER LLC,(602) 339-4510,CARDEPOT602@GMAIL.COM,1269641,3666431,2942 N 24TH STE 24,AZ,PHOENIX,25-JUN-21,06/30/2021,20211015,0,4,01-OCT-21
A TRAY TRANSPORTATION ASC3 LLC,(520) 599-8527,ALTRAY367@YAHOO.COM,1292595,3695827,17200 S LA VILLITA RD SPC 83,AZ,SAHUARITA,06-AUG-21,08/13/2021,20211015,1,1,05-JAN-22
NEWS WEST PUBLISHING COMPANY INC,(928) 296-8455,LARRY@NWPPUB.COM,1297798,3704802,2435 MIRACLE MILE,AZ,BULLHEAD CITY,19-AUG-21,08/24/2021,20211015,2,2,07-DEC-21
SOUTHWEST 24 HR DIVIRSIFIED SERVICES LLC,(520) 827-1922,SUZESTEVEN@YAHOO.COM,1297899,2988805,765 S WESTERN AVE,AZ,SUPERIOR,23-MAR-17,08/24/2021,20211015,2,2,19-AUG-21
CW TRUCKING LLC,(480) 955-4518,CWLOW74@GMAIL.COM,1302470,3669082,16601 W WATKINS ST,AZ,GOODYEAR,30-JUN-21,09/01/2021,20211015,1,1,19-OCT-21
GOOD2U TRUCKING LLC,(602) 518-6666,GOOD2UTRUCKING@GMAIL.COM,1303218,3712125,3943 W MONTEBELLO AVE,AZ,PHOENIX,30-AUG-21,09/02/2021,20211015,1,1,30-AUG-21
CARVANA LOGISTICS LLC,(602) 852-6604,PAUL.BREAUX@CARVANA.COM,1304068,3713276,1930 W RIO SALADO PKWY,AZ,TEMPE,31-AUG-21,09/03/2021,20211015,580,1700,15-OCT-21
MAGNOLIA TRANSPORT LLC,(602) 488-0548,BMJGARDNER0218@GMAIL.COM,1305129,3714738,4115 W DESERT LN,AZ,LAVEEN,02-SEP-21,09/08/2021,20211015,1,1,15-DEC-21
SP TRANSPORT LLC,(479) 790-0298,TYLER@SPTRANSPRO.COM,1307761,3718304,25236 W MALDONADO DR,AZ,BUCKEYE,08-SEP-21,09/13/2021,20211015,1,4,01-OCT-21
AGD LOGISTICS INC,(480) 680-0717,INFO@AGD-LOGISTICS.COM,1308429,3719214,15657 N HAYDEN RD # 1046,AZ,SCOTTSDALE,09-SEP-21,09/14/2021,20211015,3,6,09-SEP-21
J FLO TRUCKING LLC,(520) 833-4110,JFLOTRUCKING@GMAIL.COM,1313256,3725797,1288 W CALLE RANCHO RIO,AZ,TUCSON,19-SEP-21,09/22/2021,20211015,1,1,19-SEP-21
FROGGY TRANSPORT LLC,(928) 581-7289,FROGGYTRANSPORTLLC@GMAIL.COM,1313285,3725835,4636 E COUNTY 15TH ST,AZ,YUMA,19-SEP-21,09/22/2021,20211015,1,1,19-SEP-21
AYAY TRANSPORTATION AND LOGISTICS LLC,(833) 373-2929,CMATTHEW@AYAYTRANSPORT.COM,1313644,3726320,4701 W LINDA VISTA BLVD APT 8104,AZ,TUCSON,20-SEP-21,09/23/2021,20211015,1,1,30-SEP-21
R & C EXPRESS LLC,(305) 927-1311,NAOMISISI1@HOTMAIL.COM,1315164,3476815,10408 W DEVONSHIRE AVE,AZ,PHOENIX,26-AUG-20,09/27/2021,20211015,1,1,22-SEP-21
POWER HOUSE TRUCKING LLC,(602) 909-6265,,1315450,1637432,22311 N 108TH AVENUE,AZ,SUN CITY,26-APR-07,09/27/2021,20211015,2,2,26-APR-07
POWERHOUSE TRUCKING LLC,(414) 595-4974,POWERHOUSETRUCKINGAZ@GMAIL.COM,1315450,3728814,7347 W MALDONADO RD,AZ,LAVEEN,22-SEP-21,09/27/2021,20211015,1,2,28-DEC-21
B&J LOGISTICS LLC,(773) 398-7100,B.JLOGISTICSLLC21@GMAIL.COM,1315804,3729301,1280 W WISTERIA CT,AZ,CHANDLER,23-SEP-21,09/28/2021,20211015,1,1,23-SEP-21
BELTMOR TRUCKING LLC,(602) 566-2837,ALI_ANGEL_3@HOTMAIL.COM,1315933,3729482,3361 N 76TH AVE,AZ,PHOENIX,23-SEP-21,09/28/2021,20211015,1,1,23-SEP-21
MYLES TWO GO LLC,(818) 430-5021,MYLESTWOGO@YAHOO.COM,1316057,3729649,18426 NORTH SALERNO DRIVE,AZ,MARICOPA,23-SEP-21,09/28/2021,20211015,1,1,20-OCT-21
FLAZ LOGISTIC LLC,(786) 832-0931,AMALVYP21@GMAIL.COM,1316107,3729727,919 W CALLE VALENCIANA,AZ,SAHUARITA,23-SEP-21,09/28/2021,20211015,1,2,23-SEP-21
AAA OMNIS TRANSPORTATION LLC,(714) 333-8660,DORUBONA@YAHOO.COM,50885,3716570,3614 E CROCUS DR,AZ,PHOENIX,06-SEP-21,09/09/2021,20211015,1,1,06-OCT-21
IBM TRUCKING LLC,,IVANBAZUA@GMAIL.COM,1256996,3648963,4408 S 336TH AVE,AZ,TONOPAH,03-JUN-21,06/08/2021,20211215,1,1,03-JUN-21
RJ LOGISTICS LLC,(480) 819-4303,RJLOGISTICS12@GMAIL.COM,1306407,3716479,709 N 4TH ST,AZ,AVONDALE,05-SEP-21,09/09/2021,20211215,1,2,14-DEC-21
LPHM INC,(414) 429-6540,LPHMANAGEMENT@OUTLOOK.COM,1312155,3724297,4001 N CENTRAL AVE APT 415,AZ,PHOENIX,16-SEP-21,09/21/2021,20211215,5,10,17-SEP-21
ABF TRANSPORTATION LLC,(951) 497-5845,ANTFRAZ30@GMAIL.COM,1327615,3594891,74 N SOUTHFORK DR,AZ,CASA GRANDE,22-MAR-21,10/21/2021,20211215,1,1,10-DEC-21
AIZEN TRANSPORT SERVICES LLC,(480) 275-0030,LEESAN.TKT@GMAIL.COM,1329134,3747664,1928 E CAMELBACK RD APT 510,AZ,PHOENIX,20-OCT-21,10/25/2021,20211215,1,1,21-OCT-21
JAYTRAY TRANSPORT LLC,(520) 979-0640,CARTERJ46@ICLOUD.COM,1336089,3757165,8912 E POMEGRANATE ST,AZ,TUCSON,02-NOV-21,11/05/2021,20211215,1,2,15-DEC-21
MDL LOGISTICS LLC,(316) 300-3501,MIGUELDNHAM@GMAIL.COM,1345167,3769659,919 N 20TH ST APT 3032,AZ,PHOENIX,22-NOV-21,11/26/2021,20211215,1,1,10-JAN-22
FABIAN DAMIANO,(520) 331-6959,,1345828,1016196,3190 N SILVER HILL DR,AZ,NOGALES,02-APR-02,11/29/2021,20211215,1,2,23-NOV-21
REED ENTERPRISE INC,(951) 703-0939,REEDTEAMBUSINESS@GMAIL.COM,1345927,3770780,582 W RAINBOW LN,AZ,YUMA,23-NOV-21,11/29/2021,20211215,1,1,23-NOV-21
K & S LOGISTICS,(602) 418-0677,KORTNEY.FLOWERS12@GMAIL.COM,1176856,3533002,18235 N 61ST AVE,AZ,GLENDALE,08-DEC-20,12/11/2020,20210709,1,1,15-JUL-21
JCS TRANSPORTATION LLC,(408) 710-2138,JCSTRANSPORTATIONLLC2021@YAHOO.COM,1228632,3609025,2360 E PACKARD AVE,AZ,KINGMAN,09-APR-21,04/14/2021,20210709,1,1,13-MAY-21
PICHILA'S TRUCKING LLC,(520) 223-3220,PICHILASTRUCKING@GMAIL.COM,1251302,3641215,3234 N CALLE LA PAZ APT 29,AZ,NOGALES,22-MAY-21,05/26/2021,20210709,5,8,24-SEP-21
V & M TRANSPORTATION LLC,(602) 754-1248,ROBERT.VAZQUE0703@GMAIL.COM,1256855,3627504,524 N 63RD LN,AZ,PHOENIX,04-MAY-21,06/07/2021,20210709,1,1,08-JUL-21
IMELDAZ TRUCKING LLC,(602) 695-9138,IMELDAZTRUCKING@GMAIL.COM,1259427,3652378,8840 W PINCHOT AVE,AZ,PHOENIX,08-JUN-21,06/11/2021,20210709,1,1,16-JUL-21
DAIMA LLC,(602) 434-3378,JOEBIR98@GMAIL.COM,1265064,3660120,4529 W OCOTILLO RD APT 212,AZ,GLENDALE,17-JUN-21,06/22/2021,20210709,1,4,17-JUN-21
MILESTONE FREIGHT LLC,(520) 795-0687,YOLI@INSURE-ZONE.COM,1307268,3717655,410 CAMINO PROVIDENCIA,AZ,RIO RICO,07-SEP-21,09/10/2021,20211123,5,5,10-NOV-21
M&E TRUCKING LLC,(602) 625-3791,ERNESTG699@TCSPHOENIX.COM,1320665,3736094,7812 N 34TH AVE,AZ,PHOENIX,04-OCT-21,10/07/2021,20211123,1,1,04-OCT-21
CIRCLE J SEPTIC LLC,(623) 810-0020,CIRCLEJSEPTIC@GMAIL.COM,51479,3743602,22828 W LONE MOUNTAIN RD,AZ,WITTMANN,14-OCT-21,10/19/2021,20211123,1,1,03-DEC-21
DESERT DRIVING LOGISTICS LLC,(623) 377-4817,DDLLLC2021@GMAIL.COM,1275676,3674348,5960 W BUCKEYE RD,AZ,PHOENIX,08-JUL-21,07/13/2021,20211022,1,1,08-JUL-21
TADEO TRANSPORT LLC,(520) 273-3352,TADEOTRANSPORT@GMAIL.COM,1281604,3682674,3418 S NACO VISTA,AZ,TUCSON,19-JUL-21,10/07/2021,20211022,1,1,20-OCT-21
J E S TRANSPORT LLC,(520) 809-5190,JESTRANSPORTLLC@GMAIL.COM,1289149,3693058,6018 S JOHN VIC PL,AZ,TUCSON,03-AUG-21,08/06/2021,20211022,1,1,26-JAN-22
MOFIRE TRUCKING LLC,(909) 314-9350,GGITAHI60@GMAIL.COM,1297507,3704420,6745 E SUPERSTITION SPRINGS BLVD APT 1060,AZ,MESA,18-AUG-21,08/23/2021,20211022,1,1,23-SEP-21
CROWN TRANSPORTATION LLC,(623) 255-2787,CROWNTRANS.AZ@GMAIL.COM,1317755,3716122,515 S 83RD AVE,AZ,TOLLESON,03-SEP-21,10/01/2021,20211022,1,1,28-SEP-21
CALI MILE TRUCKING LLC,(210) 965-2194,EMARTINEZ1626@GMAIL.COM,1320194,3700280,1424 S COUNTRY CLUB RD,AZ,TUCSON,12-AUG-21,10/06/2021,20211022,1,2,12-AUG-21
A&I LOGISTICS LLC,(602) 810-8524,AILOGISTICSLLC20@GMAIL.COM,1320830,3736223,8123 N 32ND DR,AZ,PHOENIX,04-OCT-21,10/07/2021,20211022,1,1,05-NOV-21
TEMPO HOTSHOTS LLC,(520) 840-9834,RMONTIJR@YAHOO.COM,1321178,3736689,1725 E WILDFLOWER LN,AZ,CASA GRANDE,04-OCT-21,10/07/2021,20211022,1,1,13-OCT-21
POSTON TRANSPORTATION LLC,(480) 216-1751,RANDY@POSTONTRANSPORTATIONLLC.COM,1321264,3736810,1736 S 80TH PL,AZ,MESA,04-OCT-21,10/07/2021,20211022,1,1,29-DEC-21
HARMONIC SERIES LLC,(602) 315-1052,ALISHATHRI@YAHOO.COM,1321514,3737172,11050 N BILTMORE DR APT 3211,AZ,PHOENIX,05-OCT-21,10/08/2021,20211022,1,4,05-OCT-21
CHROME CARGO INC,(520) 277-2545,CHROM3CARGO@GMAIL.COM,1285896,3688569,4764 E SUNRISE DR PMB 477 UNIT 477,AZ,TUCSON,27-JUL-21,07/30/2021,20211012,1,1,27-JUL-21
CABON TRANSPORT LLC,(442) 252-1485,CABONTRANSPORT09@GMAIL.COM,1289752,3682577,1796 W 28TH DR,AZ,YUMA,19-JUL-21,08/09/2021,20211012,1,1,20-DEC-21
EXCELLENCE CARRIER LLC,(480) 667-1444,EXCELLENCECARRIER75@GMAIL.COM,1293895,3699562,7409 NEW RIVER RD,AZ,GLENDALE,11-AUG-21,08/16/2021,20211012,1,2,27-SEP-21
LOBO'S HOTSHOT TRUCKING LLC,(480) 562-9818,LOBOSIN79@TCSPHOENIX.COM,1302337,3710921,1235 E HIDALGO AVE,AZ,PHOENIX,27-AUG-21,09/01/2021,20211012,1,1,27-AUG-21
KA REPAIR AND TRUCKING LLC,(928) 385-2050,KAREPAIRS21@GMAIL.COM,1304552,3713912,64365 N TRACKER TRAIL,AZ,SELIGMAN,01-SEP-21,09/07/2021,20211012,1,2,01-DEC-21
TRIFECTA LOGISTICS LLC,(317) 501-7196,TRIFECTA1@COMCAST.NET,1306398,3716468,7132 E IRONWOOD DR,AZ,SCOTTSDALE,05-SEP-21,09/09/2021,20211012,0,20,05-SEP-21
GROWER ALLIANCE LOGISTICS LLC,(520) 761-1921,MICHELLE@GROWERALLIANCE.COM,1310974,3722725,12 AVENIDA ACAPONETA,AZ,RIO RICO,14-SEP-21,09/17/2021,20211012,1,1,14-SEP-21
EYL TRANSPORTATION LLC,(602) 626-4501,READYTOLOAD15@GMAIL.COM,1314605,3727665,3625 E RAY RD APT 1049,AZ,PHOENIX,21-SEP-21,09/24/2021,20211012,1,1,21-SEP-21
BLUE DOT LOGISTICS INC,(480) 227-1443,BLUEDOTLOG@GMAIL.COM,1073845,3353158,7738 N VIA DE LAS BRISAS,AZ,SCOTTSDALE,31-OCT-19,11/14/2019,20210113,5,5,06-DEC-21
MIG TRANSPORT LLC,(602) 803-4973,MIGTRANSPORTLLC@YAHOO.COM,1168734,3097834,17252 W DURANGO ST,AZ,GOODYEAR,15-FEB-18,11/18/2020,20210113,1,1,13-NOV-20
TG TRUCKING,(602) 290-7558,TGTRUCKINGLLC@HOTMAIL.COM,1171674,3525383,1804 W WHITTON AVE,AZ,PHOENIX,21-NOV-20,11/25/2020,20210113,1,1,08-FEB-21
AJ FREIGHT LLC,(602) 330-6872,AJFREIGHTAZ@GMAIL.COM,1179582,3537076,8759 W LOCKLAND CT,AZ,PEORIA,16-DEC-20,12/21/2020,20210113,2,3,29-OCT-21
303 TRANSPORT LLC,(520) 258-8256,303TRANSPORT@GMAIL.COM,47162,1775064,5405 S ROYAL RICHMOND DR,AZ,TUCSON,22-MAY-08,12/24/2020,20210113,3,3,15-SEP-21
WICKED DRAGON LLC,(623) 255-2721,PUNGGREG@HOTMAIL.COM,1066049,3340361,3005 W CARAVAGGIO LN,AZ,PHOENIX,29-SEP-19,10/02/2019,20210119,1,1,31-DEC-21
LALO'S TRANSPORT LLC,(623) 230-7223,LOPEZLALOX12@GMAIL.COM,1137847,3473872,22616 W HILTON AVE,AZ,BUCKEYE,20-AUG-20,08/25/2020,20210119,1,1,08-OCT-21
RAFAEL MACIAS,(928) 446-4165,MARIOESANTANA@YAHOO.COM,1151752,1319986,4055 W 17TH STREET,AZ,YUMA,10-JAN-05,10/01/2020,20210119,1,1,23-JUN-20
RAFAEL MACIAS,(520) 661-4479,RAFAEL.MACIAS.HIPOLITO@GMAIL.COM,1151752,3495302,587 JUDIT CT,AZ,RIO RICO,28-SEP-20,10/01/2020,20210119,1,2,28-SEP-20
LIMITLESS TRUCKING LLC,(480) 455-0788,PACOAMANCIO@GMAIL.COM,1152891,3497044,13234 W INDIAN SPRINGS RD,AZ,GOODYEAR,30-SEP-20,10/05/2020,20210119,1,1,12-JAN-22
STRAIGHT SHOT LOGISTICS LLC,(520) 273-7484,STRAIGHTSHOTLOGISTICS@HOTMAIL.COM,1173553,3528120,1713 W SUMMER DAWN DR,AZ,TUCSON,29-NOV-20,12/02/2020,20210119,1,2,28-JAN-21
D & M TRUCKING INC,(480) 616-3777,DNDMTRUCKINGINC@GMAIL.COM,1206943,3577089,718 S ALMA SCHOOL RD APT 152,AZ,MESA,25-FEB-21,03/02/2021,20210810,1,1,30-AUG-21
CARRILLO RECYCLE AUTO PARTS LLC,(818) 254-6672,VIDALCARRILLO6672@GMAIL.COM,1270293,3653857,3120 W BROADWAY RD,AZ,PHOENIX,09-JUN-21,07/01/2021,20210810,1,1,26-JUL-21
RELIABLE SHIPPING LLC,(602) 626-4927,RELIABLESHIPPINGLLC@GMAIL.COM,1037059,3261724,7823 NORTH 20TH GLEN,AZ,PHOENIX,21-MAR-19,01/19/2021,20210210,1,1,05-JAN-21
T E ULLO TRUCKING LLC,(480) 327-8502,ULLOTRUCKING@GMAIL.COM,1164181,3514181,3263 E WASHINGTON AVE,AZ,GILBERT,30-OCT-20,11/04/2020,20210210,1,1,30-OCT-20
AVELAR TRANS LLC,(480) 758-9725,AVELARTRESPUEBLOS@GMAIL.COM,1187122,3547902,3425 E HARVARD ST,AZ,PHOENIX,11-JAN-21,01/14/2021,20210210,1,1,08-MAR-21
CHIPRE EXPRESS LLC,(623) 433-6846,CIRILO81060@GMAIL.COM,1191218,2855570,5775 W ROOSEVELT ST APT 245,AZ,PHOENIX,18-FEB-16,01/25/2021,20210210,1,1,09-JUL-21
ALVASA TRUCKING LLC,(623) 251-8318,C.ALVAREZ9170@GMAIL.COM,1191328,3554134,19632 W ENCANTO BLVD,AZ,BUCKEYE,20-JAN-21,01/25/2021,20210210,1,1,23-FEB-21
LASTRA TRUCKING LLC,,DANTELASTRA@MSN.COM,1185879,2566705,7242 W WOOD ST,AZ,PHOENIX,19-DEC-14,01/13/2021,20210303,2,2,08-JAN-21
V & B TRANSPORTATION LLC,(480) 251-9527,VBTRANSPORTATION21@GMAIL.COM,1197432,3563096,4936 W ELM ST,AZ,PHOENIX,03-FEB-21,02/08/2021,20210303,1,1,22-JUN-21
ARIZONA INSTALLS LLC,(520) 271-2326,CARLOS@ARIZONAINSTALLS.COM,1199264,3195538,4275 S SANTA RITA AVE,AZ,TUCSON,02-OCT-18,02/11/2021,20210303,2,2,05-FEB-21
TRIPLE D TRANSPORT LLC,(623) 853-3823,IDELFINO@OUTLOOK.COM,1156471,3502351,7986 W SAN MIGUEL AVE,AZ,GLENDALE,09-OCT-20,10/30/2020,20211027,1,1,22-NOV-21
TONY NAGEEB YOUSIF,(480) 434-7274,KDMM_1971@YAHOO.COM,1225892,3400275,549 W ORCHARD WAY,AZ,GILBERT,25-FEB-20,04/09/2021,20211027,1,1,20-SEP-21
RIGHT WAY TRUCKING LLC,(480) 560-8877,RIGHTWAYTRUCKING4@GMAIL.COM,1232707,3615040,34049 N ALISON DR,AZ,QUEEN CREEK,18-APR-21,04/21/2021,20211027,1,1,18-JAN-22
HEZAGIRA LLC,(602) 551-1542,HEZAGIRAIDRISS@GMAIL.COM,1241929,3628124,4222 W WAGON WHEEL DR,AZ,PHOENIX,05-MAY-21,05/10/2021,20211027,1,2,05-MAY-21
T N T EXPRESS SERVICES LLC,(602) 664-0187,TNTEXPRESSSERVICESLLC@OUTLOOK.COM,1310547,3722138,6207 W NAVAJO  DR,AZ,GLENDALE,14-SEP-21,09/17/2021,20211027,1,1,14-SEP-21
VEEK GAXIOLA TRANSPORT LLC,(480) 546-2796,VHGS@LIVE.COM,1319711,3734704,313 N AMARELY AVE,AZ,SAN LUIS,01-OCT-21,10/06/2021,20211027,1,1,01-OCT-21
KGAB TRANSPORTATION LLC,(480) 540-9508,KGABTRANSPORTATION@GMAIL.COM,1321021,3736478,1644 E CHICAGO ST,AZ,CHANDLER,04-OCT-21,10/07/2021,20211027,1,1,04-OCT-21
SATNAM 1313 TRUCKING LLC,(602) 703-8150,GYANSINGH623@GMAIL.COM,1186270,3546713,1129 E SHERIDAN ST,AZ,PHOENIX,08-JAN-21,01/13/2021,20210224,1,1,17-MAR-21
I&A TRANSPORTION,(520) 313-6780,ISSACA.2397@GMAIL.COM,1187628,3548654,175 OLD TUCSON ROAD,AZ,NOGALES,12-JAN-21,01/15/2021,20210224,1,1,27-JAN-21
CR LOGISTIC & TRANSPORT LLC,(480) 225-9373,CRLOGISTIC2013@GMAIL.COM,1265609,3660855,3818 W SUNLAND AVE,AZ,PHOENIX,18-JUN-21,06/24/2021,20210901,1,1,30-OCT-21
D AND A TRANSPORTATION LLC,(480) 662-7946,DANIELA1203FLORES@GMAIL.COM,1278285,3678333,940 N KITCHEN ST,AZ,NOGALES,13-JUL-21,07/16/2021,20210901,2,1,10-SEP-21
INA SALAN TRANS LLC,(480) 319-0762,NOORABDULKADIR1@GMAIL.COM,1283182,3684932,4502 N 36TH ST APT 410,AZ,PHOENIX,22-JUL-21,07/27/2021,20210901,1,1,18-JAN-22
H 2 A MULTI SERVICES LLC,(562) 353-9372,RICKYBARRAGAN68@GMAIL.COM,1293453,3698927,1817 W 6TH PL,AZ,YUMA,11-AUG-21,08/16/2021,20210901,1,1,11-AUG-21
AMP TRANS LLC,(831) 206-9829,MORALESJOSE14@GMAIL.COM,1185768,3545998,5491 E 45TH ST,AZ,YUMA,07-JAN-21,01/12/2021,20210317,1,1,07-JAN-21
ROLLING CARGO LLC,(760) 782-7309,SHAMILTON762@AOL.COM,1186385,3546869,16660 W DURANGO ST,AZ,GOODYEAR,08-JAN-21,01/13/2021,20210317,1,2,15-JAN-21
EARLY TRANS LLC,(602) 802-3871,CUCME2006@GMAIL.COM,1190782,3553271,4301 N 24TH ST APT 152,AZ,PHOENIX,19-JAN-21,01/22/2021,20210317,1,3,19-JAN-21
HMD SERVICES GROUP LLC,(623) 562-0044,HOLLY@HMDSERVICES.NET,1200962,3568133,16165 N 83RD AVE STE 200,AZ,PEORIA,11-FEB-21,02/17/2021,20210317,2,6,11-MAR-21
